ID_unidad_tfecha,Año,Fecha,Mes_num,Trimestre,Clues,Jurisdicción,Mes,Municipio,Unidad,Turno,Localidad,Consultorios Médicos,Tipologia,Aportacion_de_nucleos,Medicos_Turno,Nucleos_por_turno,Razón_nuclear_turno,JornadasxUnidad,Remover,Consultas_de_unidad
QTSSA000953;45031,2023,2023-04-15,4,T2,QTSSA000953,QUERÉTARO,Abril,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,650
QTSSA000953;45061,2023,2023-05-15,5,T2,QTSSA000953,QUERÉTARO,Mayo,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,3,3,1,176,0,735
QTSSA000953;45092,2023,2023-06-15,6,T2,QTSSA000953,QUERÉTARO,Junio,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,548
QTSSA000953;45122,2023,2023-07-15,7,T3,QTSSA000953,QUERÉTARO,Julio,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,799
QTSSA000953;45153,2023,2023-08-15,8,T3,QTSSA000953,QUERÉTARO,Agosto,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,564
QTSSA000953;45184,2023,2023-09-15,9,T3,QTSSA000953,QUERÉTARO,Septiembre,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,144,0,663
QTSSA000953;45306,2024,2024-01-15,1,T1,QTSSA000953,QUERÉTARO,Enero,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,1,1,1,152,0,914
QTSSA000953;45337,2024,2024-02-15,2,T1,QTSSA000953,QUERÉTARO,Febrero,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,144,,824
QTSSA000953;45366,2024,2024-03-15,3,T1,QTSSA000953,QUERÉTARO,Marzo,HUIMILPAN,HUIMILPAN,E1,URBANO,4,URBANO DE 06 NÚCLEOS BÁSICOS,0.6,2,2,1,124,,767
QTSSA000970;45214,2023,2023-10-15,10,T4,QTSSA000970,QUERÉTARO,Octubre,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,757
QTSSA000970;45245,2023,2023-11-15,11,T4,QTSSA000970,QUERÉTARO,Noviembre,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,745
QTSSA000970;44941,2023,2023-01-15,1,T1,QTSSA000970,QUERÉTARO,Enero,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,84,0,839
QTSSA000970;45275,2023,2023-12-15,12,T4,QTSSA000970,QUERÉTARO,Diciembre,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,4,2,2,84,0,698
QTSSA000970;44972,2023,2023-02-15,2,T1,QTSSA000970,QUERÉTARO,Febrero,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,674
QTSSA000970;45000,2023,2023-03-15,3,T1,QTSSA000970,QUERÉTARO,Marzo,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,660
QTSSA000970;45031,2023,2023-04-15,4,T2,QTSSA000970,QUERÉTARO,Abril,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,554
QTSSA000970;45061,2023,2023-05-15,5,T2,QTSSA000970,QUERÉTARO,Mayo,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,851
QTSSA000970;45092,2023,2023-06-15,6,T2,QTSSA000970,QUERÉTARO,Junio,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,712
QTSSA000970;45122,2023,2023-07-15,7,T3,QTSSA000970,QUERÉTARO,Julio,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,537
QTSSA000970;45153,2023,2023-08-15,8,T3,QTSSA000970,QUERÉTARO,Agosto,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,498
QTSSA000970;45184,2023,2023-09-15,9,T3,QTSSA000970,QUERÉTARO,Septiembre,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,742
QTSSA000970;45306,2024,2024-01-15,1,T1,QTSSA000970,QUERÉTARO,Enero,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,2,2,1,104,0,819
QTSSA000970;45337,2024,2024-02-15,2,T1,QTSSA000970,QUERÉTARO,Febrero,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,726
QTSSA000970;45366,2024,2024-03-15,3,T1,QTSSA000970,QUERÉTARO,Marzo,HUIMILPAN,APAPATARO,E1,RURAL,2,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,0.6,3,2,1.5,84,0,606
QTSSA000994;45214,2023,2023-10-15,10,T4,QTSSA000994,QUERÉTARO,Octubre,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,40,0,277
QTSSA000994;45245,2023,2023-11-15,11,T4,QTSSA000994,QUERÉTARO,Noviembre,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,40,0,254
QTSSA000994;44941,2023,2023-01-15,1,T1,QTSSA000994,QUERÉTARO,Enero,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,270
QTSSA000994;45275,2023,2023-12-15,12,T4,QTSSA000994,QUERÉTARO,Diciembre,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,40,0,233
QTSSA000994;44972,2023,2023-02-15,2,T1,QTSSA000994,QUERÉTARO,Febrero,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,198
QTSSA000994;45000,2023,2023-03-15,3,T1,QTSSA000994,QUERÉTARO,Marzo,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,193
QTSSA000994;45031,2023,2023-04-15,4,T2,QTSSA000994,QUERÉTARO,Abril,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,202
QTSSA000994;45061,2023,2023-05-15,5,T2,QTSSA000994,QUERÉTARO,Mayo,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,230
QTSSA000994;45092,2023,2023-06-15,6,T2,QTSSA000994,QUERÉTARO,Junio,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,260
QTSSA000994;45122,2023,2023-07-15,7,T3,QTSSA000994,QUERÉTARO,Julio,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,203
QTSSA000994;45153,2023,2023-08-15,8,T3,QTSSA000994,QUERÉTARO,Agosto,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,98
QTSSA000994;45184,2023,2023-09-15,9,T3,QTSSA000994,QUERÉTARO,Septiembre,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,55
QTSSA000994;45306,2024,2024-01-15,1,T1,QTSSA000994,QUERÉTARO,Enero,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,126
QTSSA000994;45366,2024,2024-03-15,3,T1,QTSSA000994,QUERÉTARO,Marzo,HUIMILPAN,CEJA DE BRAVO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,40,0,120
QTSSA000994;45337,2024,2024-02-15,2,T1,QTSSA000994,QUERÉTARO,Febrero,HUIMILPAN,CEJA DE BRAVO,V,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,184
QTSSA001006;44941,2023,2023-01-15,1,T1,QTSSA001006,QUERÉTARO,Enero,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,314
QTSSA001006;44972,2023,2023-02-15,2,T1,QTSSA001006,QUERÉTARO,Febrero,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,288
QTSSA001006;45000,2023,2023-03-15,3,T1,QTSSA001006,QUERÉTARO,Marzo,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,238
QTSSA001006;45031,2023,2023-04-15,4,T2,QTSSA001006,QUERÉTARO,Abril,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,280
QTSSA001006;45061,2023,2023-05-15,5,T2,QTSSA001006,QUERÉTARO,Mayo,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,281
QTSSA001006;45092,2023,2023-06-15,6,T2,QTSSA001006,QUERÉTARO,Junio,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,230
QTSSA001006;45122,2023,2023-07-15,7,T3,QTSSA001006,QUERÉTARO,Julio,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,227
QTSSA001006;45153,2023,2023-08-15,8,T3,QTSSA001006,QUERÉTARO,Agosto,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,247
QTSSA001006;45184,2023,2023-09-15,9,T3,QTSSA001006,QUERÉTARO,Septiembre,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,230
QTSSA001006;45306,2024,2024-01-15,1,T1,QTSSA001006,QUERÉTARO,Enero,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,0,292
QTSSA001006;45337,2024,2024-02-15,2,T1,QTSSA001006,QUERÉTARO,Febrero,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,,214
QTSSA001006;45366,2024,2024-03-15,3,T1,QTSSA001006,QUERÉTARO,Marzo,HUIMILPAN,LOS CUES,E1,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,0.6,1,1,1,32,,228
QTSSA001006;45214,2023,2023-10-15,10,T4,QTSSA001006,QUERÉTARO,Octubre,HUIMILPAN,LOS CUES,M,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,1,2,20,0,185
QTSSA001006;45245,2023,2023-11-15,11,T4,QTSSA001006,QUERÉTARO,Noviembre,HUIMILPAN,LOS CUES,M,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,1,3,1,3,20,0,200
QTSSA001006;45275,2023,2023-12-15,12,T4,QTSSA001006,QUERÉTARO,Diciembre,HUIMILPAN,LOS CUES,M,RURAL,1,RURAL DE 02 NÚCLEOS BÁSICOS,1,3,1,3,20,0,250
QTSSA001011;45214,2023,2023-10-15,10,T4,QTSSA001011,QUERÉTARO,Octubre,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,949
QTSSA001011;45245,2023,2023-11-15,11,T4,QTSSA001011,QUERÉTARO,Noviembre,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,924
QTSSA001011;44941,2023,2023-01-15,1,T1,QTSSA001011,QUERÉTARO,Enero,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,52,0,715
QTSSA001011;45275,2023,2023-12-15,12,T4,QTSSA001011,QUERÉTARO,Diciembre,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,104,0,783
QTSSA001011;44972,2023,2023-02-15,2,T1,QTSSA001011,QUERÉTARO,Febrero,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,72,0,643
QTSSA001011;45000,2023,2023-03-15,3,T1,QTSSA001011,QUERÉTARO,Marzo,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,906
QTSSA001011;45031,2023,2023-04-15,4,T2,QTSSA001011,QUERÉTARO,Abril,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,709
QTSSA001011;45061,2023,2023-05-15,5,T2,QTSSA001011,QUERÉTARO,Mayo,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,926
QTSSA001011;45092,2023,2023-06-15,6,T2,QTSSA001011,QUERÉTARO,Junio,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,890
QTSSA001011;45122,2023,2023-07-15,7,T3,QTSSA001011,QUERÉTARO,Julio,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,92,0,725
QTSSA001011;45153,2023,2023-08-15,8,T3,QTSSA001011,QUERÉTARO,Agosto,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,72,0,522
QTSSA001011;45184,2023,2023-09-15,9,T3,QTSSA001011,QUERÉTARO,Septiembre,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,72,0,656
QTSSA001011;45306,2024,2024-01-15,1,T1,QTSSA001011,QUERÉTARO,Enero,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,104,0,954
QTSSA001011;45337,2024,2024-02-15,2,T1,QTSSA001011,QUERÉTARO,Febrero,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,72,0,723
QTSSA001011;45366,2024,2024-03-15,3,T1,QTSSA001011,QUERÉTARO,Marzo,HUIMILPAN,LAGUNILLAS,E1,URBANO,2,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,1,1,1,72,0,826
QTSSA001023;45214,2023,2023-10-15,10,T4,QTSSA001023,QUERÉTARO,Octubre,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,372
QTSSA001023;45245,2023,2023-11-15,11,T4,QTSSA001023,QUERÉTARO,Noviembre,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,337
QTSSA001023;44941,2023,2023-01-15,1,T1,QTSSA001023,QUERÉTARO,Enero,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,381
QTSSA001023;45275,2023,2023-12-15,12,T4,QTSSA001023,QUERÉTARO,Diciembre,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,323
QTSSA001023;44972,2023,2023-02-15,2,T1,QTSSA001023,QUERÉTARO,Febrero,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,334
QTSSA001023;45092,2023,2023-06-15,6,T2,QTSSA001023,QUERÉTARO,Junio,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,234
QTSSA001023;45306,2024,2024-01-15,1,T1,QTSSA001023,QUERÉTARO,Enero,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,375
QTSSA001023;45337,2024,2024-02-15,2,T1,QTSSA001023,QUERÉTARO,Febrero,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,336
QTSSA001023;45366,2024,2024-03-15,3,T1,QTSSA001023,QUERÉTARO,Marzo,HUIMILPAN,EL MILAGRO,E1,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,0.6,1,1,1,32,0,327
QTSSA001023;45000,2023,2023-03-15,3,T1,QTSSA001023,QUERÉTARO,Marzo,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,199
QTSSA001023;45031,2023,2023-04-15,4,T2,QTSSA001023,QUERÉTARO,Abril,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,179
QTSSA001023;45061,2023,2023-05-15,5,T2,QTSSA001023,QUERÉTARO,Mayo,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,198
QTSSA001023;45122,2023,2023-07-15,7,T3,QTSSA001023,QUERÉTARO,Julio,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,186
QTSSA001023;45153,2023,2023-08-15,8,T3,QTSSA001023,QUERÉTARO,Agosto,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,203
QTSSA001023;45184,2023,2023-09-15,9,T3,QTSSA001023,QUERÉTARO,Septiembre,HUIMILPAN,EL MILAGRO,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,222
QTSSA001035;45214,2023,2023-10-15,10,T4,QTSSA001035,QUERÉTARO,Octubre,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,5,1,5,20,0,111
QTSSA001035;45245,2023,2023-11-15,11,T4,QTSSA001035,QUERÉTARO,Noviembre,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,136
QTSSA001035;44941,2023,2023-01-15,1,T1,QTSSA001035,QUERÉTARO,Enero,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,71
QTSSA001035;45275,2023,2023-12-15,12,T4,QTSSA001035,QUERÉTARO,Diciembre,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,130
QTSSA001035;44972,2023,2023-02-15,2,T1,QTSSA001035,QUERÉTARO,Febrero,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,70
QTSSA001035;45000,2023,2023-03-15,3,T1,QTSSA001035,QUERÉTARO,Marzo,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,139
QTSSA001035;45031,2023,2023-04-15,4,T2,QTSSA001035,QUERÉTARO,Abril,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,93
QTSSA001035;45061,2023,2023-05-15,5,T2,QTSSA001035,QUERÉTARO,Mayo,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,108
QTSSA001035;45092,2023,2023-06-15,6,T2,QTSSA001035,QUERÉTARO,Junio,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,107
QTSSA001035;45122,2023,2023-07-15,7,T3,QTSSA001035,QUERÉTARO,Julio,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,91
QTSSA001035;45153,2023,2023-08-15,8,T3,QTSSA001035,QUERÉTARO,Agosto,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,92
QTSSA001035;45184,2023,2023-09-15,9,T3,QTSSA001035,QUERÉTARO,Septiembre,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,1,1,1,20,0,138
QTSSA001035;45306,2024,2024-01-15,1,T1,QTSSA001035,QUERÉTARO,Enero,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,93
QTSSA001035;45337,2024,2024-02-15,2,T1,QTSSA001035,QUERÉTARO,Febrero,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,,129
QTSSA001035;45366,2024,2024-03-15,3,T1,QTSSA001035,QUERÉTARO,Marzo,HUIMILPAN,LA NORIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,,109
QTSSA001040;45214,2023,2023-10-15,10,T4,QTSSA001040,QUERÉTARO,Octubre,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,360
QTSSA001040;45245,2023,2023-11-15,11,T4,QTSSA001040,QUERÉTARO,Noviembre,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,333
QTSSA001040;44941,2023,2023-01-15,1,T1,QTSSA001040,QUERÉTARO,Enero,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,242
QTSSA001040;45275,2023,2023-12-15,12,T4,QTSSA001040,QUERÉTARO,Diciembre,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,332
QTSSA001040;44972,2023,2023-02-15,2,T1,QTSSA001040,QUERÉTARO,Febrero,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,4,1,4,20,0,238
QTSSA001040;45000,2023,2023-03-15,3,T1,QTSSA001040,QUERÉTARO,Marzo,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,4,1,4,20,0,290
QTSSA001040;45031,2023,2023-04-15,4,T2,QTSSA001040,QUERÉTARO,Abril,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,239
QTSSA001040;45061,2023,2023-05-15,5,T2,QTSSA001040,QUERÉTARO,Mayo,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,259
QTSSA001040;45092,2023,2023-06-15,6,T2,QTSSA001040,QUERÉTARO,Junio,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,320
QTSSA001040;45122,2023,2023-07-15,7,T3,QTSSA001040,QUERÉTARO,Julio,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,246
QTSSA001040;45153,2023,2023-08-15,8,T3,QTSSA001040,QUERÉTARO,Agosto,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,269
QTSSA001040;45184,2023,2023-09-15,9,T3,QTSSA001040,QUERÉTARO,Septiembre,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,3,1,3,20,0,338
QTSSA001040;45306,2024,2024-01-15,1,T1,QTSSA001040,QUERÉTARO,Enero,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,400
QTSSA001040;45337,2024,2024-02-15,2,T1,QTSSA001040,QUERÉTARO,Febrero,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,327
QTSSA001040;45366,2024,2024-03-15,3,T1,QTSSA001040,QUERÉTARO,Marzo,HUIMILPAN,SAN PEDRO HUIMILPAN,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,346
QTSSA001064;45214,2023,2023-10-15,10,T4,QTSSA001064,JALPAN DE SERRA,Octubre,JALPAN DE SERRA,JALPAN URBANO 1,E1,URBANO,3,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,1167
QTSSA001064;45245,2023,2023-11-15,11,T4,QTSSA001064,JALPAN DE SERRA,Noviembre,JALPAN DE SERRA,JALPAN URBANO 1,E1,URBANO,3,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,164,0,1178
QTSSA001064;44941,2023,2023-01-15,1,T1,QTSSA001064,JALPAN DE SERRA,Enero,JALPAN DE SERRA,JALPAN URBANO 1,E1,URBANO,3,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,184,0,1259
QTSSA001064;45275,2023,2023-12-15,12,T4,QTSSA001064,JALPAN DE SERRA,Diciembre,JALPAN DE SERRA,JALPAN URBANO 1,E1,URBANO,3,URBANO DE 03 NÚCLEOS BÁSICOS,0.6,2,2,1,184,0,1182
